ISO3,year,value
LBY,2017,410880.4613302368
LBY,2018,403766.1892975876
LBY,2019,397605.1067655839
LTU,1991,414279.042864822
LTU,1992,416559.410130888
LTU,1993,417369.6472222022
LTU,1994,409326.7307984056
LTU,1995,394150.091336506
LTU,1996,379190.58728040726
LTU,1997,356903.35680873645
LTU,1998,334515.6977359241
LTU,1999,342338.1413611419
LTU,2000,323675.4781306985
LTU,2001,288824.0885040712
LTU,2002,303612.9700641675
LTU,2003,315055.6164082212
LTU,2004,259529.25899970403
LTU,2005,221686.16954615523
LTU,2006,209099.0879904608
LTU,2007,171248.1901908336
LTU,2008,122054.8717870214
LTU,2009,136706.93322764157
LTU,2010,132778.38655717354
LTU,2011,126945.6178759073
LTU,2012,130631.86683530523
LTU,2013,124031.6531195256
LTU,2014,135825.58262570822
LTU,2015,133348.0425158595
LTU,2016,118297.59508166094
LTU,2017,114292.7154850218
LTU,2018,105742.22686689923
LTU,2019,94663.2996378584
LUX,1991,5845.99765197339
LUX,1992,5748.12959387182
LUX,1993,5440.12808160192
LUX,1994,5424.0137476155605
LUX,1995,6486.816408915481
LUX,1996,4538.9731627179
LUX,1997,4067.2708505191
LUX,1998,5153.47893413164
LUX,1999,3544.08608723904
LUX,2000,4605.30490758294
LUX,2001,2892.7403451702803
LUX,2002,3839.7073565236096
LUX,2003,5299.86565650592
LUX,2004,3947.47927653276
LUX,2005,3609.4038207437
LUX,2006,3900.9927916626702
LUX,2007,3995.83355183784
LUX,2008,3681.1809052151
LUX,2009,3187.0240328076
LUX,2010,2616.8450570948
LUX,2011,2993.84464624638
LUX,2012,3393.7478097226704
LUX,2013,4184.18048684148
LUX,2014,3914.11005766872
LUX,2015,2968.78036428432
LUX,2016,2920.8533177623804
LUX,2017,4081.9156588871806
LUX,2018,3178.9483546766405
LUX,2019,2129.43362192064
MAC,1991,699.4898121650401
MAC,1992,706.4324811618
MAC,1993,706.09439679048
MAC,1994,705.08821147818
MAC,1995,723.98337759099
MAC,1996,837.34557408216
MAC,1997,828.1384919205999
MAC,1998,821.93201232898
MAC,1999,841.14801261722
MAC,2000,862.7440129411601
MAC,2001,902.17601353264
MAC,2002,910.00401365006
MAC,2003,924.31601386474
MAC,2004,975.95201463928
MAC,2005,1032.03601548054
MAC,2006,1099.4360164915402
MAC,2007,1180.29201770438
MAC,2008,1237.1760185576402
MAC,2009,1283.0400192456
MAC,2010,1326.7600199014
MAC,2011,1370.16402055246
MAC,2012,1399.30802098962
MAC,2013,1436.39602154594
MAC,2014,1483.21202224818
MAC,2015,1506.8520226027802
MAC,2016,1510.91602266374
MAC,2017,1520.1320228019802
MAC,2018,1535.16402302746
MAC,2019,1537.4400230616
MDG,1991,4295788.453747954
MDG,1992,4430906.469633398
MDG,1993,4573208.552272386
MDG,1994,4726083.363241193
MDG,1995,4884319.990237087
MDG,1996,5041421.338453563
MDG,1997,5208410.06241332
MDG,1998,5381342.323181222
MDG,1999,5561524.466447703
MDG,2000,5768493.5
MDG,2001,5983748.039358525
MDG,2002,6228723.348302518
MDG,2003,6423220.674763536
MDG,2004,6827988.262089093
MDG,2005,7198190.193200402
MDG,2006,7348230.40662216
MDG,2007,7477248.7125
MDG,2008,7582995.487156005
MDG,2009,7713226.442351138
MDG,2010,7805021.65294203
MDG,2011,7806238.886706012
MDG,2012,7773148.534284167
MDG,2013,7893754.374759067
MDG,2014,8017790.228097302
MDG,2015,8137479.452892847
MDG,2016,8302353.376499179
MDG,2017,8488531.71
MDG,2018,8672449.026765542
MDG,2019,8860237.914400829
MWI,1991,3355432.9071683614
MWI,1992,3385157.664675441
MWI,1993,3386431.6459654053
MWI,1994,3405071.6540183523
MWI,1995,3421388.75086517
MWI,1996,3461232.861387151
MWI,1997,3525477.5293042385
MWI,1998,3603613.256186194
MWI,1999,3689622.54
MWI,2000,3779993.348330721
MWI,2001,3866425.308299469
MWI,2002,3945748.483757742
MWI,2003,4022012.999541321
MWI,2004,4107777.961862681
MWI,2005,4203987.992061311
MWI,2006,4303651.048483254
MWI,2007,4400111.782079776
MWI,2008,4509874.368319184
MWI,2009,4624718.783762272
MWI,2010,4749781.3300679885
MWI,2011,4882924.363922934
MWI,2012,5037181.404458936
MWI,2013,5191704.6614008
MWI,2014,5336999.618610924
MWI,2015,5492253.743975513
MWI,2016,5654559.623531959
MWI,2017,5812353.850729792
MWI,2018,5976639.298030193
MWI,2019,6139708.28624691
MYS,1991,1641113.0503167182
MYS,1992,1635851.851967629
MYS,1993,1628761.096065099
MYS,1994,1630474.7779692777
MYS,1995,1628175.6113435547
MYS,1996,1625411.249613886
MYS,1997,1496562.1375319893
MYS,1998,1688647.7037355157
MYS,1999,1701730.7458145758
MYS,2000,1751331.449386936
MYS,2001,1482936.0955814256
MYS,2002,1502379.8036947576
MYS,2003,1475433.7118612814
MYS,2004,1546762.1342181372
MYS,2005,1599269.8307415117
MYS,2006,1635430.2163964678
MYS,2007,1685773.1770553505
MYS,2008,1624264.8506540542
MYS,2009,1617835.14
MYS,2010,1631595.6113085086
MYS,2011,1523834.0709095744
MYS,2012,1768708.0704789478
MYS,2013,1769524.8857341628
MYS,2014,1798643.5547294305
MYS,2015,1822741.8099659404
MYS,2016,1689385.6237559
MYS,2017,1710999.0423380013
MYS,2018,1650108.3108754386
MYS,2019,1622257.5621920668
MDV,1991,13032.716937753898
MDV,1992,13369.2415504384
MDV,1993,13731.951756161598
MDV,1994,14069.3037940267
MDV,1995,14435.779581028
MDV,1996,14906.0123009814
MDV,1997,15337.305289959
MDV,1998,15814.848249116
MDV,1999,16382.023786286103
MDV,2000,17112.347169654
MDV,2001,18069.7443811458
MDV,2002,18643.56
MDV,2003,19027.6512840044
MDV,2004,19527.9958175193
MDV,2005,20662.0431483726
MDV,2006,20381.4609904977
MDV,2007,20379.6889057312
MDV,2008,20291.3902277842
MDV,2009,20558.928674544
MDV,2010,21093.1996638704
MDV,2011,21790.5363434486
MDV,2012,22795.1058021588
MDV,2013,23553.1992792
MDV,2014,24161.60965185
MDV,2015,24012.7238143472
MDV,2016,23546.38381643701
MDV,2017,24263.85930290476
MDV,2018,24592.22542030968
MDV,2019,24773.38149184115
MLI,1991,2371667.5125
MLI,1992,2431015.0016721818
MLI,1993,2492641.637179316
MLI,1994,2557513.392396218
MLI,1995,2627942.7085924647
MLI,1996,2685652.016460001
MLI,1997,2748628.0710610254
MLI,1998,2810674.657806637
MLI,1999,2878932.9046146288
MLI,2000,2961327.9303320204
MLI,2001,3012845.498057721
MLI,2002,3095983.6574741406
MLI,2003,3169674.298549877
MLI,2004,3267522.0927618924
MLI,2005,3358362.4453766826
MLI,2006,3445103.1542689693
MLI,2007,3546642.5180611564
MLI,2008,3647838.513032245
MLI,2009,3746378.341691131
MLI,2010,3844662.796791612
MLI,2011,3925649.073686982
MLI,2012,4032030.047016897
MLI,2013,4132579.0948202834
MLI,2014,4188833.178456645
MLI,2015,4016584.4040712514
MLI,2016,4275414.804791749
MLI,2017,4248602.355810208
MLI,2018,4378011.75
MLI,2019,4483018.318437808
MLT,1991,3483.4353139897003
MLT,1992,3470.37606799104
MLT,1993,3452.90352321564
MLT,1994,3413.4094481322
MLT,1995,3353.0549300232
MLT,1996,3332.4975
MLT,1997,3331.73164352262
MLT,1998,3298.74731553216
MLT,1999,3251.2566382076
MLT,2000,3182.52234071772
MLT,2001,3743.3618486726
MLT,2002,3749.75626218844
MLT,2003,3966.79926127576
MLT,2004,3581.8513841511
MLT,2005,3378.500847163049
MLT,2006,3315.05085264213
MLT,2007,3046.3160870376
MLT,2008,3038.13113550336
MLT,2009,2515.56546547362
MLT,2010,2360.3966581291697
MLT,2011,2109.8609224581
MLT,2012,1942.05432904032
MLT,2013,2456.6849805025
MLT,2014,2612.67562303746
MLT,2015,3061.0545603881496
MLT,2016,2521.66580732339
MLT,2017,2235.41
MLT,2018,2367.18
MLT,2019,2548.5719525266
MRT,1991,250447.51458206453
MRT,1992,256429.6676232192
MRT,1993,261524.7318033704
MRT,1994,268916.8507095048
MRT,1995,273062.30997101
MRT,1996,278070.1977728986
MRT,1997,286355.86319795897
MRT,1998,292498.303434779
MRT,1999,297869.10000000003
MRT,2000,307519.7036937164
MRT,2001,312324.43082810944
MRT,2002,316451.6819456928
MRT,2003,318497.072864094
MRT,2004,321099.334775042
MRT,2005,322178.469541818
MRT,2006,320154.4689406247
MRT,2007,325718.14717616333
MRT,2008,330794.4675
MRT,2009,335879.92211802903
MRT,2010,339993.4652397589
MRT,2011,342819.11652916414
MRT,2012,345471.247570514
MRT,2013,350690.121568988
MRT,2014,355475.83535165887
MRT,2015,359770.9612127254
MRT,2016,365837.57895817
MRT,2017,370292.8968737106
MRT,2018,377213.7143050224
MRT,2019,380524.2068125872
MUS,1991,68043.36097669079
MUS,1992,67295.56389949101
MUS,1993,66750.812110619
MUS,1994,66426.9814073184
MUS,1995,70659.75937841651
MUS,1996,64096.9462033836
MUS,1997,62498.6074006424
MUS,1998,60158.42507897459
MUS,1999,57534.39902397
MUS,2000,59403.8833111289
MUS,2001,61723.98799075661
MUS,2002,57190.5370061298
MUS,2003,67967.3058483132
MUS,2004,53832.5064427927
MUS,2005,54546.1771041158
MUS,2006,53182.59266087982
MUS,2007,51423.960563235145
MUS,2008,50433.33369262941
MUS,2009,50371.69338826058
MUS,2010,49130.67694900314
MUS,2011,43789.83170763348
MUS,2012,43948.86612217015
MUS,2013,43605.25559964855
MUS,2014,42604.20506606985
MUS,2015,41720.851576224246
MUS,2016,40084.032456729605
MUS,2017,39102.17925403188
MUS,2018,37558.91684294301
MUS,2019,36187.153727085
MEX,1991,6490540.131263159
MEX,1992,6682946.953156203
MEX,1993,6877293.497333003
MEX,1994,6945377.199638225
MEX,1995,7059992.841313722
MEX,1996,7120747.983413357
MEX,1997,7347110.0075
MEX,1998,7330031.459863604
MEX,1999,7031819.555542088
MEX,2000,6788018.6169162085
MEX,2001,6888236.076645961
MEX,2002,6734376.51558554
MEX,2003,6637608.294739126
MEX,2004,6556798.622431699
MEX,2005,6513384.801750021
MEX,2006,6443261.047499999
MEX,2007,6379575.840095066
MEX,2008,6465296.298374515
MEX,2009,6629242.812113461
MEX,2010,6797850.552668107
MEX,2011,6824225.489437342
MEX,2012,7047379.117887487
MEX,2013,7116553.700883481
MEX,2014,7235219.261299401
MEX,2015,7195674.10189523
MEX,2016,7125758.9617014
MEX,2017,7233784.361750893
MEX,2018,7206373.596474537
MEX,2019,7218312.674740388
MDA,1991,450236.21653476177
MDA,1992,440718.6403938825
MDA,1993,482763.3007601789
MDA,1994,525957.2694129423
MDA,1995,516409.9432880896
MDA,1996,499550.7244443331
MDA,1997,482176.6422946578
MDA,1998,542666.5268827194
MDA,1999,589589.505991813
MDA,2000,613061.8269048523
MDA,2001,609038.9530393976
MDA,2002,585620.7750463194
MDA,2003,503653.84
MDA,2004,470862.278536888
MDA,2005,463106.7684305862
MDA,2006,372933.4390182087
MDA,2007,353894.4682515648
MDA,2008,325863.1890395527
MDA,2009,286554.2552137856
MDA,2010,274340.5549856342
MDA,2011,279008.8485929568
MDA,2012,258761.9444351256
MDA,2013,287098.8472184175
MDA,2014,302697.1802317354
MDA,2015,359552.73060880386
MDA,2016,340293.5086742748
MDA,2017,317589.79707305104
MDA,2018,215366.622899538
MDA,2019,194897.1802453524
MNG,1991,336236.4693346527
MNG,1992,351353.48857444554
MNG,1993,361583.58
MNG,1994,368550.6122661848
MNG,1995,386627.8178885356
MNG,1996,399635.9229216884
MNG,1997,429467.726667936
MNG,1998,445810.1844575208
MNG,1999,453868.3513071288
MNG,2000,458053.5750554958
MNG,2001,466859.36572658014
MNG,2002,445202.787527344
MNG,2003,474182.467716888
MNG,2004,416929.6331061921
MNG,2005,423910.0545737148
MNG,2006,421153.3509456744
MNG,2007,460817.8546813044
MNG,2008,458872.7929957605
MNG,2009,461382.8975267608
MNG,2010,392806.6181076024
MNG,2011,399705.2636364384
MNG,2012,425732.1921921418
MNG,2013,370691.81974639616
MNG,2014,355063.396162646
MNG,2015,366171.424781732
MNG,2016,388227.9006003628
MNG,2017,376087.2638166854
MNG,2018,355897.9345975735
MNG,2019,355792.8376439265
MNE,1991,25994.1600255279
MNE,1992,26717.09018716
MNE,1993,27723.9491059408
MNE,1994,27600.884551780506
MNE,1995,26821.2612405155
MNE,1996,25707.36072912
MNE,1997,24961.0353414582
MNE,1998,24233.8013897434
MNE,1999,24512.2838138736
MNE,2000,23676.2038037676
MNE,2001,23094.99502144256
MNE,2002,22660.66749119571
MNE,2003,22135.93890200988
MNE,2004,21334.86
MNE,2005,20492.71197070326
MNE,2006,20707.9213991568
MNE,2007,20712.68358768408
MNE,2008,18331.12052278188
MNE,2009,16835.128392772298
MNE,2010,14984.027582968798
MNE,2011,13288.270489847002
MNE,2012,13199.3669249748
MNE,2013,11434.975057062811
MNE,2014,14918.17874825232
MNE,2015,20692.4558371223
MNE,2016,20977.79877933901
MNE,2017,21548.20735469116
MNE,2018,22215.88246868748
MNE,2019,20210.7622685346
MAR,1991,3600434.89558297
MAR,1992,3708098.716174661
MAR,1993,3809495.3032756425
MAR,1994,3861159.0447002775
MAR,1995,3991128.356504922
MAR,1996,4027490.162890009
MAR,1997,4137467.864062241
MAR,1998,4198234.103396408
MAR,1999,4292732.669425614
MAR,2000,4376354.612462864
MAR,2001,4412637.603161276
MAR,2002,4429047.329384149
MAR,2003,4508470.892128934
MAR,2004,4812100.237448006
MAR,2005,4845604.243389931
MAR,2006,4679280.09896079
MAR,2007,4680954.650196338
MAR,2008,4662389.005911411
MAR,2009,4673486.024998803
MAR,2010,4673225.402591351
MAR,2011,4663137.95738772
MAR,2012,4612955.355893252
MAR,2013,4553083.957411931
MAR,2014,4448304.494095864
MAR,2015,4335157.42032576
MAR,2016,4236248.632819888
MAR,2017,4113383.594741988
MAR,2018,4068928.628797526
MAR,2019,4018106.225
MOZ,1991,5147582.294100278
MOZ,1992,5378051.046926223
MOZ,1993,5615334.019004003
MOZ,1994,5859451.760738064
MOZ,1995,6092342.6649474
MOZ,1996,6240813.047718969
MOZ,1997,6370826.136042004
MOZ,1998,6545452.784545056
MOZ,1999,6703982.925137852
MOZ,2000,6894538.469502807
MOZ,2001,7025222.933642223
MOZ,2002,7171333.516301506
MOZ,2003,7327532.325692199
MOZ,2004,7454408.245163423
MOZ,2005,7583385.719105709
MOZ,2006,7665543.774894721
MOZ,2007,7757596.276529511
MOZ,2008,7852889.860231761
MOZ,2009,7949617.884183109
MOZ,2010,8040120.770196915
MOZ,2011,8117720.796929657
MOZ,2012,8192634.726535318
MOZ,2013,8261836.6705693
MOZ,2014,8328289.34362203
MOZ,2015,8386832.23499739
MOZ,2016,8580185.396239169
MOZ,2017,8791555.688922761
MOZ,2018,9015724.684746338
MOZ,2019,9260999.97090031
MMR,1991,13818727.675671916
MMR,1992,13844085.47746635
MMR,1993,14043303.532450816
MMR,1994,14233324.306644764
MMR,1995,14055808.82516147
MMR,1996,13986186.470027111
MMR,1997,13856928.432833845
MMR,1998,13980293.58856651
MMR,1999,14094882.428627176
MMR,2000,13974574.134063847
MMR,2001,13960625.40493103
MMR,2002,13799572.814482642
MMR,2003,13522435.013610346
MMR,2004,13351758.236165073
MMR,2005,13219822.145459386
MMR,2006,13011074.98332766
MMR,2007,12932135.889678668
MMR,2008,12774661.000599084
MMR,2009,12668340.422406567
MMR,2010,12681763.076824622
MMR,2011,12718730.984927354
MMR,2012,12781288.356224872
MMR,2013,12840017.250908889
MMR,2014,12899503.933808869
MMR,2015,12884380.35111032
MMR,2016,12601815.7390582
MMR,2017,12293505.615541223
MMR,2018,11894048.27873973
MMR,2019,11815880.617922254
NAM,1991,221494.150403006
NAM,1992,220240.96205266088
NAM,1993,220358.1827195238
NAM,1994,218952.76562908152
NAM,1995,213224.91778601697
NAM,1996,206844.256267428
NAM,1997,200312.7459431904
NAM,1998,193901.1842559725
NAM,1999,186674.5135053528
NAM,2000,178676.0559413835
NAM,2001,183039.6708144444
NAM,2002,186168.0457626696
NAM,2003,189117.9644671589
NAM,2004,191689.9137867186
NAM,2005,195612.1718871957
NAM,2006,198847.4730458064
NAM,2007,202328.9477596928
NAM,2008,206554.5094326324
NAM,2009,211388.817409497
NAM,2010,214454.8489537693
NAM,2011,217000.0022002884
NAM,2012,219949.432250366
NAM,2013,270205.7425491078
NAM,2014,256634.1456866103
NAM,2015,216854.36232512223
NAM,2016,180032.5133192287
NAM,2017,193127.19293739265
NAM,2018,205904.236967226
NAM,2019,204205.733551404
NPL,1991,7925481.983464602
NPL,1992,8140448.833296141
NPL,1993,8360064.8325
NPL,1994,8560656.485402392
NPL,1995,8753244.288737928
NPL,1996,8873984.74172479
NPL,1997,8963909.952685036
NPL,1998,9029246.260639464
NPL,1999,9056500.220085273
NPL,2000,9124245.3575
NPL,2001,9212038.342681471
NPL,2002,9328207.25059101
NPL,2003,9415810.714328049
NPL,2004,9504358.981599132
NPL,2005,9598174.453798588
NPL,2006,9730195.559931297
NPL,2007,9847192.967633383
NPL,2008,9913372.068133105
NPL,2009,9989603.499900214
NPL,2010,10032670.51218265
NPL,2011,10015146.760098344
NPL,2012,9955531.68079161
NPL,2013,9907680.671696054
NPL,2014,9862811.83549434
NPL,2015,9885006.196084429
NPL,2016,10099158.537699224
NPL,2017,10263904.906451011
NPL,2018,10474015.193321316
NPL,2019,10695358.167346377
NLD,1807,374533.0
NLD,1849,506002.0
NLD,1859,536130.0
NLD,1889,633448.0
NLD,1899,681674.0
NLD,1909,699689.0
NLD,1920,641000.0
NLD,1930,656000.0
NLD,1947,747000.0
NLD,1949,637150.1541
NLD,1960,479205.6808
NLD,1961,475982.3242
NLD,1962,453418.828
NLD,1963,439450.9494
NLD,1964,422259.7143
NLD,1965,397547.3137
NLD,1966,386802.7917
NLD,1967,358867.0345
NLD,1968,334154.6339
NLD,1969,320186.7553
NLD,1970,314265.6206
NLD,1971,311506.9316
NLD,1972,307090.6187
NLD,1973,304864.3572
NLD,1974,302065.2152
NLD,1975,300760.282
NLD,1976,296322.1576
NLD,1977,292738.3572
NLD,1978,288440.9417
NLD,1979,288319.713
NLD,1980,284889.2852
NLD,1981,285604.4921
NLD,1982,288611.5464
NLD,1983,291394.5601
NLD,1984,292195.5953
NLD,1985,290888.0028
NLD,1991,298409.92500000005
NLD,1992,296569.5714051048
NLD,1993,293097.9329403325
NLD,1994,291457.73023047054
NLD,1995,282437.9057954879
NLD,1996,282412.75643334124
NLD,1997,284494.00711395475
NLD,1998,272608.89148111426
NLD,1999,255613.0734259492
NLD,2000,267628.4816337725
NLD,2001,259198.92012926989
NLD,2002,248236.2882127443
NLD,2003,257848.7535768905
NLD,2004,282651.12303259387
NLD,2005,310327.95802587614
NLD,2006,307814.76451161696
NLD,2007,287479.2701978389
NLD,2008,277932.7681633722
NLD,2009,277108.70699277683
NLD,2010,270182.3583671912
NLD,2011,246018.5994336189
NLD,2012,244637.0762026024
NLD,2013,188735.81146195097
NLD,2014,205329.1825927908
NLD,2015,209608.5835466485
NLD,2016,204563.2436948529
NLD,2017,206817.0196689324
NLD,2018,193801.9352327692
NLD,2019,194979.44247575087
NCL,1991,6474.40173436365
NCL,1992,6614.26644661995
NCL,1993,6738.84570685911
NCL,1994,6804.35620079865
NCL,1995,6775.05
NCL,1996,6714.01378763685
NCL,1997,6232.36786316092
NCL,1998,5827.47652204527
NCL,1999,5433.89
NCL,2000,5060.5826112768
NCL,2001,4676.50794154365
NCL,2002,4311.579880699
NCL,2003,3976.814120257231
NCL,2004,3677.9467139187
NCL,2005,3390.4465260065404
NCL,2006,3288.2418971782804
NCL,2007,3336.9675212393004
NCL,2008,3232.1588117962
NCL,2009,3159.8399369664403
NCL,2010,3106.64855352258
NCL,2011,3027.0640707142
NCL,2012,2964.2428801689
NCL,2013,2913.1363756169194
NCL,2014,2883.54174958126
NCL,2015,2788.57484924766
NCL,2016,2705.5009251390497
NCL,2017,2637.5
NCL,2018,2556.1884311286003
NCL,2019,2486.63250664875
NZL,1991,187136.0675835945
NZL,1992,184817.6042807022
NZL,1993,183512.7484992088
NZL,1994,183914.7479491204
NZL,1995,177694.37994883428
NZL,1996,171901.26043118024
NZL,1997,163153.3600770371
NZL,1998,161765.10628020208
NZL,1999,179901.7484514366
NZL,2000,168013.8103330109
NZL,2001,179505.57134136197
NZL,2002,178865.7130147342
NZL,2003,162575.8605450256
NZL,2004,155284.06804875124
NZL,2005,150534.0702669011
NZL,2006,155441.7988166745
NZL,2007,156775.43892181115
NZL,2008,152063.49067233555
NZL,2009,149429.90832735744
NZL,2010,156687.26847635227
NZL,2011,162614.8229994112
NZL,2012,159459.7725
NZL,2013,154382.22892837107
NZL,2014,154263.875
NZL,2015,154787.5546219002
NZL,2016,173237.65971192825
NZL,2017,171728.85794424522
NZL,2018,162916.17868237293
NZL,2019,162789.6538648658
NIC,1991,488469.43186564895
NIC,1992,500395.8982151568
NIC,1993,512151.265996098
NIC,1994,521886.33
NIC,1995,531638.7741301465
NIC,1996,548892.3007297151
NIC,1997,562667.5276257808
NIC,1998,577465.1202209229
NIC,1999,583192.9902538174
NIC,2000,601525.7956767598
NIC,2001,607895.3763460495
NIC,2002,619341.0890074276
NIC,2003,628228.3414984129
NIC,2004,640424.8284015452
NIC,2005,626505.9266715948
NIC,2006,649386.7814595329
NIC,2007,679770.4046040506
NIC,2008,666016.3804523275
NIC,2009,697570.3529490734
NIC,2010,737279.2639376075
NIC,2011,778250.4901267334
NIC,2012,805499.702772269
NIC,2013,836417.201247718
NIC,2014,872717.822711846
NIC,2015,878184.7803604583
NIC,2016,879164.450816698
NIC,2017,883758.4119629904
NIC,2018,912125.6129941297
NIC,2019,936542.3876302649
NER,1991,2583297.408516641
NER,1992,2672552.4182133856
NER,1993,2770969.114426704
NER,1994,2874647.2267837585
NER,1995,2983024.767722977
NER,1996,3087887.2492286297
NER,1997,3198513.350345079
NER,1998,3302873.164258392
NER,1999,3426558.7571756467
NER,2000,3558178.919024314
NER,2001,3665364.6676967368
NER,2002,3785574.171639769
NER,2003,3918090.9584853225
NER,2004,4061115.2081181216
NER,2005,4193793.713610008
NER,2006,4319970.061603353
NER,2007,4461698.837480662
NER,2008,4600201.155212944
NER,2009,4764875.234108904
NER,2010,4920125.833057535
NER,2011,5094067.950453924
NER,2012,5115226.094274835
NER,2013,5137405.692982013
NER,2014,5139819.589071932
NER,2015,5330352.909818564
NER,2016,5513128.232897306
NER,2017,5710478.416948642
NER,2018,5908138.760664241
NER,2019,6119392.50741016
NGA,1991,16620863.03751217
NGA,1992,16970978.123101156
NGA,1993,17408211.34046197
NGA,1994,17854296.335981186
NGA,1995,18303908.81667716
NGA,1996,18653765.232015487
NGA,1997,19026709.70039577
NGA,1998,19426479.405446324
NGA,1999,19870094.625020884
NGA,2000,20201880.075
NGA,2001,20428439.156353947
NGA,2002,20430425.036336493
NGA,2003,20617626.16984282
NGA,2004,20760862.52108404
NGA,2005,21022299.512938205
NGA,2006,21258967.37511802
NGA,2007,21474552.514621187
NGA,2008,21682158.112165656
NGA,2009,21835467.070312142
NGA,2010,21980256.15137689
NGA,2011,22130702.89940849
NGA,2012,21189944.97907168
NGA,2013,20204612.299856585
NGA,2014,20141578.75389779
NGA,2015,20153441.492165893
NGA,2016,20207022.34582661
NGA,2017,20857144.87979319
NGA,2018,21501708.54789194
NGA,2019,22110384.755365983
PRK,1991,5922843.755319223
PRK,1992,6124221.887200416
PRK,1993,6284949.844306887
PRK,1994,6423165.716490207
PRK,1995,6587407.643825665
PRK,1996,6716999.488776806
PRK,1997,6893206.353408238
PRK,1998,6992317.568880332
PRK,1999,6970831.017371248
PRK,2000,7026376.793092543
PRK,2001,7023197.064396976
PRK,2002,7054508.862117043
PRK,2003,7072450.034047577
PRK,2004,7083543.308832979
PRK,2005,7066349.66279102
PRK,2006,7124411.734781032
PRK,2007,7180968.479697715
PRK,2008,7168409.775
PRK,2009,7215180.478572739
PRK,2010,7247443.451985931
PRK,2011,7262769.51900687
PRK,2012,7261434.421802318
PRK,2013,7258374.35873986
PRK,2014,7253307.530544405
PRK,2015,7280287.521476855
PRK,2016,7227818.987632759
PRK,2017,7281827.941495945
PRK,2018,7336407.142337818
PRK,2019,7259815.347841197
MKD,1991,212583.6345657222
MKD,1992,214270.1619499412
MKD,1993,216486.9904626855
MKD,1994,216379.0796278896
MKD,1995,215487.6713290236
MKD,1996,215165.4710657562
MKD,1997,213465.58936166728
MKD,1998,211219.82524618923
MKD,1999,207626.357162164
MKD,2000,205744.2853550485
MKD,2001,206852.7047785234
MKD,2002,205154.9038861368
MKD,2003,191929.3972115716
MKD,2004,188097.981882172
MKD,2005,184412.1692618628
MKD,2006,179770.195505316
MKD,2007,165691.02
MKD,2008,168724.3525
MKD,2009,173571.8135632783
MKD,2010,176087.11354377918
MKD,2011,177687.9928191975
MKD,2012,163763.1540858767
MKD,2013,179777.69019355022
MKD,2014,177961.4059308504
MKD,2015,171559.87086436962
MKD,2016,158326.2396027632
MKD,2017,155430.9265986999
MKD,2018,150893.29579167868
MKD,2019,134523.9943731264
NOR,1991,123508.83628734513
NOR,1992,118155.3980106325
NOR,1993,118251.27201461708
NOR,1994,114217.95937260675
NOR,1995,120998.84244211648
NOR,1996,122049.92938618806
NOR,1997,118591.2518647271
NOR,1998,112620.73555904016
NOR,1999,109513.9457382989
NOR,2000,103180.46218604717
NOR,2001,98832.93139717307
NOR,2002,96315.65567041808
NOR,2003,92245.08856954912
NOR,2004,86972.37901653905
NOR,2005,80247.68283276095
NOR,2006,80153.905
NOR,2007,72172.29755031766
NOR,2008,68615.3979290214
NOR,2009,70171.32724749025
NOR,2010,66493.00824836687
NOR,2011,62241.19770611946
NOR,2012,59567.04690752193
NOR,2013,59625.55792523582
NOR,2014,61262.775
NOR,2015,55518.5313237884
NOR,2016,57885.36911811389
NOR,2017,56920.18802502388
NOR,2018,59079.11086004411
NOR,2019,57727.08252469158
OMN,1991,59944.29969305262
OMN,1992,63670.29880614056
OMN,1993,67225.05767429926
OMN,1994,66449.9066883818
OMN,1995,64312.4787054428
OMN,1996,58792.81453827771
OMN,1997,56412.94379443732
OMN,1998,53993.4802511853
OMN,1999,52047.88769494104
OMN,2000,50242.3324464049
OMN,2001,53705.590468989845
OMN,2002,58106.66299820619
OMN,2003,63455.0763420756
OMN,2004,69033.20518920817
OMN,2005,75086.47217139047
OMN,2006,82778.22848313919
OMN,2007,91047.2066941159
OMN,2008,100404.3917001501
OMN,2009,86401.66311645608
OMN,2010,72212.16833206911
OMN,2011,79527.33309050719
OMN,2012,88088.1301776355
OMN,2013,95060.6306210132
OMN,2014,101074.56468529363
OMN,2015,107362.00864075815
OMN,2016,110991.6145856286
OMN,2017,110910.3884158764
OMN,2018,107252.24412855045
OMN,2019,106938.4241680161
PAK,1991,14277588.927016318
PAK,1992,14557784.124651711
PAK,1993,14768306.793403003
PAK,1994,15236456.239607066
PAK,1995,15251446.654364932
PAK,1996,15804083.554861853
PAK,1997,16500421.523963848
PAK,1998,16967936.935445588
PAK,1999,17529850.23605847
PAK,2000,18145596.146320585
PAK,2001,18525743.7075
PAK,2002,18960310.72598635
PAK,2003,19523766.87447864
PAK,2004,20545304.381786555
PAK,2005,21260977.308772303
PAK,2006,21883153.05105484
PAK,2007,22668840.450334903
PAK,2008,23912444.65356505
PAK,2009,24072962.114185967
PAK,2010,25004800.563769035
PAK,2011,25753949.205663946
PAK,2012,26270284.177172728
PAK,2013,26746937.1917986
PAK,2014,27378286.830475703
PAK,2015,27784640.081085
PAK,2016,29240206.87700428
PAK,2017,28141145.68245977
PAK,2018,26957310.925870728
PAK,2019,27267321.1360507
PSE,1991,67735.5832044606
PSE,1992,69519.8837942466
PSE,1993,71953.9694809166
PSE,1994,73670.2607479783
